country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,deforested_2000-2010_ha,percent_deforested_2000-2010,vulnerable_2000-2010,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,abg_biomass_stock_2000_Mg,avg_biomass_per_ha_Mg,abg_biomass_loss_Mg_2001,abg_biomass_loss_Mg_2002,abg_biomass_loss_Mg_2003,abg_biomass_loss_Mg_2004,abg_biomass_loss_Mg_2005,abg_biomass_loss_Mg_2006,abg_biomass_loss_Mg_2007,abg_biomass_loss_Mg_2008,abg_biomass_loss_Mg_2009,abg_biomass_loss_Mg_2010,abg_biomass_loss_Mg_2011,abg_biomass_loss_Mg_2012,abg_biomass_loss_Mg_2013,abg_biomass_loss_Mg_2014,abg_biomass_loss_Mg_2015,abg_biomass_loss_Mg_2016,abg_biomass_loss_Mg_2017,abg_biomass_loss_Mg_2018,abg_biomass_loss_Mg_2019,abg_biomass_loss_Mg_2020,abg_co2_stock_2000__Mg,whrc_aboveground_co2_emissions_Mg_2001,whrc_aboveground_co2_emissions_Mg_2002,whrc_aboveground_co2_emissions_Mg_2003,whrc_aboveground_co2_emissions_Mg_2004,whrc_aboveground_co2_emissions_Mg_2005,whrc_aboveground_co2_emissions_Mg_2006,whrc_aboveground_co2_emissions_Mg_2007,whrc_aboveground_co2_emissions_Mg_2008,whrc_aboveground_co2_emissions_Mg_2009,whrc_aboveground_co2_emissions_Mg_2010,whrc_aboveground_co2_emissions_Mg_2011,whrc_aboveground_co2_emissions_Mg_2012,whrc_aboveground_co2_emissions_Mg_2013,whrc_aboveground_co2_emissions_Mg_2014,whrc_aboveground_co2_emissions_Mg_2015,whrc_aboveground_co2_emissions_Mg_2016,whrc_aboveground_co2_emissions_Mg_2017,whrc_aboveground_co2_emissions_Mg_2018,whrc_aboveground_co2_emissions_Mg_2019,whrc_aboveground_co2_emissions_Mg_2020,location
Indonesia,Sulawesi Tengah,Parigi Moutong,30,577201,519026,501726,17300,2.9972228045342955,1,12548,2797,3681,2108,4850,2182,3946,2683,1714,6365,2560,2874,3172,2009,6001,6450,4510,5115,4750,4570,2636,142539220,275,769202,1045186,602476,1367609,624672,1051579,729242,465825,1606565,674869,723275,775990,475923,1387581,1503006,1100169,1190287,1120313,1053869,633758,261321903,1410203,1916175,1104539,2507283,1145232,1927896,1336943,854013,2945369,1237260,1326005,1422648,872525,2543899,2755510,2016977,2182193,2053907,1932092,1161889,2776
Indonesia,Sulawesi Tengah,Parigi Moutong,50,577201,508770,481702,27068,4.689527564921059,1,12548,2784,3670,2103,4835,2175,3930,2672,1707,6338,2553,2862,3144,1963,5830,6262,4414,4968,4611,4435,2582,141394626,278,767625,1043735,601786,1365836,623817,1049747,727947,465076,1603619,674041,721884,772864,470428,1366673,1481273,1089280,1172397,1104924,1038923,626707,259223480,1407312,1913515,1103274,2504032,1143665,1924536,1334570,852638,2939969,1235741,1323455,1416918,862452,2505568,2715667,1997013,2149394,2025694,1904693,1148964,2777
Indonesia,Sulawesi Tengah,Parigi Moutong,75,577201,463017,433112,29905,5.181037454890064,1,12548,2664,3550,2026,4644,2105,3768,2553,1640,6061,2440,2729,2924,1672,4908,5358,3858,4161,3916,3759,2213,134246988,290,747825,1022506,589007,1333239,611974,1024375,707912,454316,1562725,655413,701228,739805,425395,1221709,1346715,1005521,1043112,997634,933524,564121,246119477,1371013,1874594,1079847,2444272,1121952,1878021,1297839,832913,2864996,1201591,1285585,1356309,779891,2239800,2468978,1843455,1912372,1828996,1711461,1034222,2778
Indonesia,Sulawesi Tengah,Poso,10,731347,661967,648954,13013,1.7793195295803497,1,8332,1389,4888,2591,5611,1877,3685,1892,1234,3805,1593,2966,2930,2108,3365,5392,4025,2296,2562,2768,2575,196201446,296,414772,1445362,786186,1651352,560573,1106327,553901,369178,1071292,461578,844816,859146,564082,880089,1416293,1111489,562528,618606,632316,628906,359702651,760416,2649830,1441341,3027478,1027717,2028266,1015486,676827,1964036,846227,1548830,1575101,1034150,1613497,2596536,2037729,1031301,1134112,1159246,1152994,2779
Indonesia,Sulawesi Tengah,Poso,15,731347,656379,643641,12738,1.7417176798428105,1,8332,1388,4885,2590,5608,1875,3683,1891,1233,3801,1592,2961,2922,2088,3346,5353,4015,2286,2535,2733,2557,195488653,298,414747,1445004,786149,1651006,560359,1106072,553846,369093,1070941,461498,844252,858165,561794,877828,1411543,1110265,561203,615233,628188,626690,358395863,760370,2649174,1441274,3026844,1027325,2027798,1015385,676671,1963392,846081,1547796,1573303,1029955,1609352,2587828,2035487,1028872,1127927,1151678,1148931,2780
Indonesia,Sulawesi Tengah,Poso,20,731347,654131,641826,12305,1.6825118582560674,1,8332,1388,4883,2590,5605,1875,3682,1890,1233,3800,1592,2960,2919,2075,3329,5323,4005,2273,2520,2709,2542,195206116,298,414708,1444771,786087,1650627,560290,1105909,553722,369042,1070731,461420,844048,857778,560258,875713,1407758,1109004,559740,613303,625284,624815,357877879,760299,2648747,1441160,3026149,1027199,2027500,1015157,676577,1963006,845936,1547421,1572592,1027140,1605475,2580889,2033174,1026190,1124390,1146354,1145494,2781
Indonesia,Sulawesi Tengah,Poso,25,731347,651999,638798,13201,1.8050255214009219,1,8332,1388,4882,2590,5604,1875,3681,1890,1233,3798,1592,2959,2914,2066,3320,5303,3999,2268,2507,2690,2533,194932533,299,414677,1444685,786057,1650454,560269,1105846,553663,369032,1070539,461382,843927,857218,559141,874687,1405308,1108237,559073,611652,622920,623582,357376311,760241,2648589,1441104,3025833,1027159,2027384,1015049,676559,1962655,845867,1547199,1571567,1025093,1603592,2576398,2031769,1024966,1121363,1142020,1143233,2782
Indonesia,Sulawesi Tengah,Poso,30,731347,648300,636070,12230,1.6722568083276477,1,8332,1388,4880,2589,5601,1874,3680,1889,1232,3796,1590,2957,2906,2049,3302,5271,3988,2254,2485,2657,2513,194440171,300,414637,1444373,786021,1650108,560229,1105674,553529,369004,1070258,461185,843703,856202,557076,872390,1401162,1106790,557378,608712,618728,621017,356473647,760167,2648018,1441039,3025197,1027087,2027069,1014803,676506,1962141,845506,1546789,1569704,1021307,1599382,2568797,2029114,1021860,1115972,1134335,1138532,2783
Indonesia,Sulawesi Tengah,Poso,50,731347,634310,620256,14054,1.9216596225868159,1,8332,1384,4852,2583,5559,1866,3667,1883,1230,3773,1584,2941,2879,1973,3207,5112,3911,2176,2381,2484,2409,192622454,304,414111,1440627,785215,1644929,559229,1104022,552720,368709,1067391,460401,841674,852795,547548,860317,1380753,1097051,548276,595831,597000,607728,353141166,759203,2641150,1439560,3015703,1025253,2024040,1013319,675967,1956883,844069,1543069,1563458,1003838,1577249,2531381,2011260,1005173,1092357,1094500,1114168,2784
Indonesia,Sulawesi Tengah,Poso,75,731347,601764,586819,14945,2.0434896157364424,1,8332,1355,4684,2516,5343,1805,3564,1821,1203,3626,1529,2846,2757,1749,2852,4531,3520,1914,2052,2005,2052,187430128,311,409330,1411812,773137,1611700,549486,1086953,542846,364406,1043950,452097,826642,833008,511938,806351,1288962,1034075,509871,547250,526658,552925,343621902,750439,2588323,1417418,2954784,1007391,1992746,995218,668077,1913909,828845,1515510,1527182,938553,1478309,2363098,1895804,934763,1003291,965540,1013696,2785
Indonesia,Sulawesi Tengah,Sigi,10,542794,509057,509927,-870,-0.16028180119898155,0,6468,750,1478,621,1995,1118,1323,1218,1302,3030,1144,1387,1473,1465,2319,3253,2449,2510,4224,4922,1931,155511376,305,219505,456336,193304,588526,333517,400452,368545,374517,860185,340009,407114,443168,394395,609379,850794,631795,632710,1168979,1306490,513363,285104190,402425,836616,354391,1078965,611449,734163,675667,686615,1577006,623349,746375,812475,723057,1117195,1559789,1158291,1159968,2143128,2395231,941165,2786
Indonesia,Sulawesi Tengah,Sigi,15,542794,507629,507728,-99,-0.018238963584711696,0,6468,750,1477,621,1994,1117,1322,1218,1301,3026,1144,1387,1471,1460,2307,3230,2434,2493,4205,4890,1921,155336988,306,219412,456242,193258,588451,333407,400378,368524,374353,859754,339939,407058,442918,393725,607868,847822,629935,630621,1166590,1302721,512022,284784478,402255,836444,354307,1078827,611246,734026,675628,686313,1576216,623222,746274,812016,721829,1114424,1554340,1154881,1156139,2138748,2388322,938707,2787
Indonesia,Sulawesi Tengah,Sigi,20,542794,506636,507029,-393,-0.07240315847264339,0,6468,749,1476,621,1993,1117,1321,1218,1300,3024,1143,1386,1467,1452,2295,3203,2414,2472,4180,4860,1909,155208915,306,219303,456145,193224,588326,333366,400276,368508,374269,859525,339869,406919,442288,392629,606138,844254,627078,627650,1163266,1298932,510483,284549678,402055,836267,354244,1078597,611171,733840,675598,686160,1575796,623093,746018,810861,719821,1111253,1547800,1149642,1150692,2132654,2381376,935885,2788
Indonesia,Sulawesi Tengah,Sigi,25,542794,505924,505645,279,0.05140071555691478,1,6468,749,1476,621,1993,1116,1321,1217,1300,3023,1143,1386,1466,1450,2287,3190,2405,2465,4170,4846,1905,155118750,307,219303,456080,193224,588282,333346,400252,368496,374232,859429,339849,406897,442180,392416,605118,842563,626019,626711,1161977,1297115,509906,284384375,402055,836147,354244,1078517,611134,733795,675575,686092,1575621,623057,745979,810664,719429,1109384,1544699,1147702,1148970,2130291,2378044,934828,2789
Indonesia,Sulawesi Tengah,Sigi,30,542794,504784,504359,425,0.0782985810454795,1,6468,748,1475,621,1993,1116,1321,1217,1299,3021,1143,1384,1464,1445,2277,3171,2393,2452,4151,4819,1898,154970705,307,219179,456032,193224,588251,333312,400221,368476,374198,859225,339795,406747,441975,391696,603779,840182,624447,625016,1159424,1293727,508941,284112959,401828,836059,354244,1078460,611072,733738,675538,686029,1575245,622957,745703,810288,718109,1106928,1540333,1144820,1145862,2125611,2371833,933059,2790
Indonesia,Sulawesi Tengah,Sigi,50,542794,498460,496575,1885,0.3472772359311267,1,6468,741,1470,620,1985,1112,1314,1214,1292,2992,1137,1376,1455,1410,2213,3051,2304,2348,4041,4657,1848,154085439,309,218274,455272,193064,587237,332779,399283,368011,373141,855511,339060,405622,440666,386926,595086,823806,612294,610701,1144871,1271080,502095,282489972,400168,834666,353950,1076601,610095,732019,674687,684092,1568438,621610,743640,807889,709364,1090991,1510310,1122540,1119618,2098931,2330313,920508,2791
Indonesia,Sulawesi Tengah,Sigi,75,542794,481960,478552,3408,0.627862504007045,1,6468,711,1432,608,1930,1090,1282,1191,1245,2844,1108,1323,1403,1293,1963,2656,2011,2053,3669,4200,1668,151267155,314,212684,448609,190915,577607,329109,393705,364027,365459,831107,334045,397143,432014,367482,554374,759020,564167,562776,1083918,1193237,472014,277323118,389920,822450,350010,1058946,603367,721793,667382,670008,1523696,612416,728095,792026,673718,1016353,1391537,1034306,1031755,1987182,2187601,865359,2792
Indonesia,Sulawesi Tengah,Tojo Una-Una,10,538768,514691,505040,9651,1.7913090606717548,1,9903,1416,3206,1887,4143,1331,3319,1927,458,6771,1798,1973,2550,2300,5554,29800,20136,3452,3532,6924,2177,151837436,295,411599,944962,583592,1204532,401147,981236,561928,127676,1919171,531291,569684,759531,657802,1562355,9256901,6108591,914740,968747,1816321,617674,278368633,754598,1732431,1069919,2208309,735437,1798933,1030201,234072,3518480,974033,1044420,1392474,1205970,2864318,16970985,11199084,1677024,1776036,3329922,1132403,2793
Indonesia,Sulawesi Tengah,Tojo Una-Una,15,538768,512295,501784,10511,1.9509324978469398,1,9903,1415,3205,1887,4141,1331,3318,1927,457,6770,1797,1973,2549,2292,5538,29767,20122,3439,3523,6884,2172,151566708,296,411531,944861,583571,1204320,401081,981140,561881,127656,1919007,531272,569629,759448,656943,1560595,9253035,6106802,913293,967729,1812068,617170,277872298,754473,1732246,1069880,2207920,735315,1798756,1030115,234037,3518179,973999,1044320,1392322,1204395,2861090,16963897,11195803,1674371,1774170,3322125,1131478,2794
Indonesia,Sulawesi Tengah,Tojo Una-Una,20,538768,511098,500930,10168,1.8872687316247436,1,9903,1415,3204,1887,4140,1330,3317,1926,457,6769,1797,1972,2548,2288,5522,29737,20110,3428,3513,6857,2168,151423299,296,411462,944755,583539,1204219,401058,981006,561833,127656,1918884,531238,569546,759363,656418,1558789,9249578,6105181,912029,966592,1809119,616690,277609381,754347,1732050,1069822,2207735,735272,1798511,1030028,234037,3517954,973937,1044167,1392166,1203433,2857780,16957560,11192832,1672054,1772085,3316719,1130598,2795
Indonesia,Sulawesi Tengah,Tojo Una-Una,25,538768,510203,499095,11108,2.061740860630178,1,9903,1414,3204,1887,4140,1330,3316,1926,457,6768,1797,1972,2548,2286,5517,29721,20101,3424,3506,6845,2167,151316827,297,411434,944730,583516,1204149,401025,980963,561809,127648,1918799,531231,569525,759283,656124,1558180,9247658,6103876,911480,965862,1807789,616564,277414183,754295,1732005,1069778,2207606,735212,1798432,1029984,234021,3517798,973924,1044129,1392019,1202893,2856663,16954040,11190440,1671046,1770747,3314280,1130368,2796
Indonesia,Sulawesi Tengah,Tojo Una-Una,30,538768,508339,497444,10895,2.0222062186321383,1,9903,1414,3203,1887,4139,1330,3315,1926,457,6766,1797,1971,2546,2279,5495,29675,20075,3410,3492,6798,2162,151085104,297,411405,944588,583503,1204072,400997,980885,561793,127648,1918578,531215,569448,759122,655270,1555494,9241760,6100304,909718,964096,1802378,615951,276989358,754242,1731744,1069756,2207465,735161,1798289,1029954,234021,3517393,973894,1043988,1391723,1201329,2851739,16943226,11183891,1667816,1767509,3304360,1129243,2797
Indonesia,Sulawesi Tengah,Tojo Una-Una,50,538768,501391,486048,15343,2.8477934843940247,1,9903,1411,3196,1884,4129,1327,3310,1923,457,6748,1794,1967,2537,2252,5420,29454,19951,3359,3435,6625,2142,150167479,300,410971,943644,583167,1202848,400696,980248,561466,127580,1916381,530885,568977,758038,651824,1545874,9212067,6082584,903247,956919,1780423,613356,275307045,753447,1730013,1069140,2205221,734609,1797122,1029354,233897,3513365,973288,1043124,1389737,1195011,2834102,16888790,11151403,1655952,1754351,3264108,1124487,2798
Indonesia,Sulawesi Tengah,Tojo Una-Una,75,538768,476874,459222,17652,3.276363852344608,1,9903,1389,3126,1853,4051,1304,3252,1885,450,6605,1771,1937,2485,2114,4987,28283,19258,3056,3146,5907,1996,145904088,306,407015,930621,576700,1189783,396782,969891,554974,126373,1892842,526881,564159,749720,628800,1473156,9000734,5953297,853355,910148,1662322,588735,267490827,746195,1706139,1057283,2181268,727434,1778134,1017452,231683,3470210,965948,1034292,1374486,1152801,2700787,16501345,10914377,1564484,1668605,3047590,1079347,2799
Indonesia,Sulawesi Tenggara,Bombana,10,333757,246736,243965,2771,0.8302447589114236,1,7628,1204,485,1138,4287,946,2369,484,627,1703,210,2550,805,1215,2801,5122,3291,2651,2257,3949,1883,61530910,249,305959,124654,319164,1228531,258646,665473,128820,167292,450229,57403,657787,216278,309769,677325,1247798,842292,695036,588155,963090,516417,112806669,560925,228532,585133,2252306,474184,1220034,236170,306702,825421,105240,1205944,396510,567911,1241763,2287630,1544202,1274232,1078285,1765665,946764,2814
Indonesia,Sulawesi Tenggara,Bombana,15,333757,243880,239844,4036,1.209263026693073,1,7628,1203,485,1138,4286,945,2368,484,626,1702,210,2547,804,1206,2789,5103,3279,2640,2242,3913,1879,61303407,251,305850,124654,319154,1228383,258615,665419,128799,167245,450120,57391,657596,216219,308986,676163,1245850,841205,694120,587027,960137,515999,112389580,560724,228532,585115,2252036,474127,1219934,236132,306615,825220,105216,1205592,396401,566474,1239632,2284059,1542209,1272553,1076216,1760252,945998,2815
Indonesia,Sulawesi Tenggara,Bombana,20,333757,242154,238743,3411,1.0220010366823766,1,7628,1202,485,1138,4284,945,2367,484,626,1701,210,2544,804,1200,2775,5075,3265,2629,2232,3885,1874,61153729,253,305777,124654,319130,1228275,258591,665336,128787,167195,450051,57376,657332,216183,308440,674733,1242972,839873,693104,586017,957419,515443,112115171,560591,228532,585072,2251837,474084,1219783,236110,306524,825094,105189,1205109,396335,565473,1237010,2278783,1539768,1270691,1074365,1755268,944979,2816
Indonesia,Sulawesi Tenggara,Bombana,25,333757,240673,236444,4229,1.2670895292083761,1,7628,1200,485,1138,4283,945,2367,484,625,1700,210,2543,803,1198,2770,5064,3258,2623,2225,3870,1871,61030770,254,305667,124636,319078,1228196,258572,665313,128779,167179,449991,57376,657270,216128,308206,674260,1241745,839264,692463,585496,956148,515151,111889744,560390,228500,584976,2251692,474049,1219741,236094,306495,824984,105189,1204995,396234,565044,1236144,2276533,1538651,1269516,1073409,1752938,944444,2817
Indonesia,Sulawesi Tenggara,Bombana,30,333757,238965,234802,4163,1.2473146630632466,1,7628,1200,485,1137,4282,944,2366,484,625,1700,209,2542,802,1193,2759,5046,3247,2616,2214,3848,1867,60872307,255,305634,124622,319043,1228095,258539,665263,128774,167162,449968,57344,657213,216081,307703,673203,1240047,838253,691866,584571,954239,514770,111599229,560328,228474,584912,2251508,473987,1219650,236086,306463,824941,105130,1204891,396148,564122,1234205,2273420,1536796,1268420,1071713,1749439,943744,2818
Indonesia,Sulawesi Tenggara,Bombana,50,333757,230037,224265,5772,1.7294019301467833,1,7628,1190,484,1134,4268,941,2361,483,619,1692,208,2524,795,1154,2667,4888,3159,2556,2145,3667,1837,59880760,260,304618,124523,318651,1226598,258202,664673,128696,166605,449251,57248,655510,215302,303169,661988,1221074,828294,684964,577232,934023,511378,109781394,558466,228291,584193,2248763,473370,1218568,235943,305442,823628,104955,1201769,394721,555809,1213645,2238636,1518540,1255766,1058259,1712376,937526,2819
Indonesia,Sulawesi Tenggara,Bombana,75,333757,200637,198340,2297,0.6882252656873115,1,7628,1133,471,1108,4160,923,2312,472,599,1631,204,2433,761,1008,2254,4142,2783,2275,1886,3005,1703,55228585,275,296505,122708,314509,1210118,255542,657370,127085,164056,440552,56619,643058,210223,279018,594376,1102588,769064,641307,536747,827222,489659,101252405,543593,224965,576599,2218549,468493,1205179,232990,300770,807679,103802,1178939,385409,511532,1089689,2021411,1409950,1175730,984036,1516574,897708,2820
Indonesia,Sulawesi Tenggara,Buton,10,303164,257755,263026,-5271,-1.7386629019276696,0,8911,1594,1614,1168,1921,994,3936,919,766,2599,211,1652,1599,1016,2205,2560,1525,1851,1773,1891,1833,57865787,224,345704,390728,273194,442983,233356,914078,200566,173684,560606,53716,351328,322519,180523,380282,489033,296382,377794,359289,349154,393305,106087276,633790,716334,500855,812136,427819,1675810,367704,318421,1027778,98479,644101,591285,330958,697184,896561,543367,692623,658696,640116,721060,2821
Indonesia,Sulawesi Tenggara,Buton,15,303164,254442,260247,-5805,-1.914805187951076,0,8911,1591,1613,1167,1920,994,3933,919,765,2597,211,1641,1580,988,2144,2513,1504,1827,1751,1851,1812,57618309,226,345461,390661,273144,442897,233313,913827,200515,173634,560468,53716,350547,321128,178527,375813,485472,294831,375918,357624,346149,391738,105633567,633344,716212,500764,811978,427740,1675349,367611,318328,1027525,98479,642669,588734,327299,688991,890031,540524,689183,655643,634606,718187,2822
Indonesia,Sulawesi Tenggara,Buton,20,303164,252180,257883,-5703,-1.881160032193796,0,8911,1585,1612,1165,1918,991,3926,918,764,2593,211,1627,1562,969,2109,2480,1492,1809,1733,1819,1799,57438471,228,345022,390514,272985,442737,233104,913327,200461,173545,560091,53694,349506,319732,177134,373023,482933,293839,374432,356041,343570,390578,105303863,632541,715943,500473,811684,427357,1674432,367512,318166,1026833,98440,640760,586175,324745,683876,885377,538705,686458,652742,629878,716059,2823
Indonesia,Sulawesi Tenggara,Buton,25,303164,249774,254427,-4653,-1.5348128405747385,0,8911,1580,1610,1164,1916,989,3923,917,763,2590,211,1620,1552,955,2084,2462,1482,1802,1725,1803,1791,57252272,229,344700,390344,272891,442593,232983,913095,200416,173509,559890,53694,348975,319059,176149,371188,481482,293048,373753,355375,342386,389961,104962498,631949,715631,500299,811421,427136,1674007,367430,318101,1026465,98440,639787,584941,322940,680511,882718,537254,685214,651520,627707,714929,2824
Indonesia,Sulawesi Tenggara,Buton,30,303164,246736,253411,-6675,-2.201778575292581,0,8911,1576,1609,1163,1914,987,3919,917,763,2586,211,1610,1535,930,2040,2421,1466,1782,1709,1771,1774,57010923,231,344363,390271,272803,442432,232822,912753,200384,173445,559553,53689,348207,317758,174220,367741,478356,291815,371976,353947,339863,388507,104520026,631332,715497,500138,811125,426841,1673381,367371,317982,1025847,98429,638380,582557,319403,674191,876986,534995,681956,648903,623082,712264,2825
Indonesia,Sulawesi Tenggara,Buton,50,303164,231840,241281,-9441,-3.114156034357641,0,8911,1525,1594,1149,1889,969,3865,900,745,2545,210,1533,1466,841,1824,2261,1393,1705,1620,1614,1703,55666578,240,340027,388703,271582,440127,231226,907803,199164,171891,555761,53605,341295,311719,166224,348748,464071,284811,364112,345086,325766,381604,102055393,623383,712622,497901,806900,423914,1664305,365134,315134,1018895,98276,625708,571485,304744,639371,850797,522154,667539,632659,597238,699607,2826
Indonesia,Sulawesi Tenggara,Buton,75,303164,200191,212588,-12397,-4.0892058423823405,0,8911,1334,1524,1082,1764,906,3604,814,671,2339,204,1360,1303,645,1365,1828,1134,1465,1376,1265,1495,51676986,258,317561,379179,262872,424285,223643,875322,189788,162439,530105,52916,320468,290894,139329,289499,406929,249688,331139,311000,280631,353484,94741140,582195,695162,481932,777856,410011,1604757,347944,297804,971860,97012,587526,533305,255436,530747,746036,457762,607089,570167,514491,648054,2827
Indonesia,Sulawesi Tenggara,Buton Utara,10,168239,163649,165013,-1364,-0.8107513715606964,0,5406,1019,976,553,1210,948,2899,271,358,1561,178,818,1092,611,1644,1173,1198,1488,1295,1178,906,46259487,283,256339,256148,148154,332058,267331,774826,77722,99058,413298,47674,199130,263491,153027,402843,282823,317695,372952,325097,292346,240860,84809060,469954,469605,271616,608774,490107,1420514,142490,181607,757712,87402,365071,483067,280550,738545,518509,582441,683745,596011,535967,441577,2828
Indonesia,Sulawesi Tenggara,Buton Utara,15,168239,163364,164684,-1320,-0.7845981015103514,0,5406,1018,975,553,1209,948,2899,271,358,1560,178,814,1089,610,1637,1167,1194,1485,1291,1173,903,46236932,283,256232,256084,148146,332019,267314,774820,77722,99058,413282,47674,198880,263304,152911,402273,282341,317396,372694,324767,291928,240647,84767710,469758,469487,271601,608701,490075,1420503,142490,181607,757684,87402,364613,482724,280337,737501,517624,581893,683273,595406,535201,441187,2829
Indonesia,Sulawesi Tenggara,Buton Utara,20,168239,163118,164506,-1388,-0.8250167915881573,0,5406,1017,975,553,1209,948,2899,271,358,1560,178,811,1087,608,1632,1162,1191,1480,1287,1168,902,46216067,283,256162,256047,148102,332013,267314,774788,77694,99058,413274,47674,198625,263138,152741,401812,281928,317094,372224,324459,291511,240546,84729456,469630,469419,271521,608691,490075,1420445,142439,181607,757669,87402,364145,482420,280026,736656,516869,581339,682411,594841,534437,441000,2830
Indonesia,Sulawesi Tenggara,Buton Utara,25,168239,162995,164201,-1206,-0.7168373563799119,0,5406,1016,975,552,1209,948,2899,271,358,1560,178,810,1086,607,1630,1160,1190,1478,1287,1166,901,46206094,283,256113,256047,148075,332013,267305,774772,77694,99058,413268,47667,198525,263074,152693,401636,281749,317013,372090,324364,291336,240480,84711172,469541,469419,271470,608691,490059,1420416,142439,181607,757659,87389,363962,482303,279937,736332,516540,581190,682166,594667,534115,440880,2831
Indonesia,Sulawesi Tenggara,Buton Utara,30,168239,162740,164053,-1313,-0.7804373540023419,0,5406,1015,975,552,1209,948,2899,271,358,1560,177,807,1084,606,1623,1154,1187,1474,1281,1161,899,46183877,284,255967,256019,148062,331970,267305,774741,77694,99051,413244,47656,198319,262923,152533,401076,281341,316746,371737,323904,290876,240298,84670441,469274,469368,271447,608611,490059,1420359,142439,181594,757614,87369,363586,482025,279644,735306,515792,580701,681517,593824,533273,440547,2832
Indonesia,Sulawesi Tenggara,Buton Utara,50,168239,161240,162567,-1327,-0.7887588490183608,0,5406,1007,970,550,1205,947,2891,271,358,1554,177,795,1073,594,1580,1124,1175,1455,1261,1140,890,46039871,286,255075,255557,147852,331632,267241,774021,77694,99022,412685,47614,197239,261938,151372,397029,278584,315513,369843,321898,288886,239343,84406429,467637,468521,271062,607991,489943,1419039,142439,181541,756589,87292,361604,480220,277515,727887,510738,578441,678045,590147,529624,438796,2833
Indonesia,Sulawesi Tenggara,Buton Utara,75,168239,155292,158499,-3207,-1.9062167511694674,0,5406,973,942,537,1182,938,2849,268,354,1521,173,762,1034,543,1417,1017,1103,1335,1157,1044,844,45251170,291,249761,251393,145622,328249,265782,768127,77313,98554,408394,47115,193379,257088,144732,375379,264843,305728,353182,307916,276412,233061,82960478,457894,460887,266974,601789,487266,1408234,141740,180683,748722,86378,354529,471329,265341,688195,485546,560502,647500,564513,506756,427278,2834
Indonesia,Sulawesi Tenggara,Kendari,10,26902,17988,18221,-233,-0.8661066091740391,0,1099,135,143,91,167,82,181,55,30,465,97,229,193,132,509,313,280,297,392,316,189,3774457,210,31706,34642,23529,40895,17952,38603,10866,6615,92743,19258,44665,35092,22040,84278,53247,51180,58020,79567,58035,35416,6919838,58127,63511,43137,74973,32911,70772,19922,12128,170029,35307,81886,64336,40407,154511,97620,93829,106369,145873,106398,64929,2835
Indonesia,Sulawesi Tenggara,Kendari,15,26902,17632,17828,-196,-0.7285703665155007,0,1099,134,143,91,166,82,180,55,30,464,97,228,193,130,499,307,277,294,386,310,186,3744062,212,31634,34635,23516,40850,17937,38563,10866,6607,92630,19250,44622,35017,21859,83423,52716,50887,57783,79043,57539,35130,6864114,57996,63498,43112,74891,32884,70700,19922,12113,169821,35292,81807,64198,40075,152943,96646,93292,105936,144913,105489,64405,2836
Indonesia,Sulawesi Tenggara,Kendari,20,26902,17415,17697,-282,-1.0482492008029143,0,1099,134,143,90,166,82,179,55,30,463,97,228,192,128,490,302,275,291,381,305,184,3724359,214,31581,34622,23482,40835,17916,38497,10852,6607,92551,19250,44579,34961,21731,82642,52247,50666,57456,78585,57065,34952,6827992,57899,63473,43050,74865,32846,70579,19895,12113,169677,35292,81728,64096,39840,151511,95786,92887,105335,144073,104620,64078,2837
Indonesia,Sulawesi Tenggara,Kendari,25,26902,17270,17499,-229,-0.8512378261839268,0,1099,133,143,90,166,82,179,55,30,462,96,227,191,128,486,299,274,290,379,303,183,3711578,215,31554,34615,23482,40827,17906,38482,10852,6607,92525,19234,44560,34863,21640,82260,51986,50587,57356,78403,56905,34870,6804559,57849,63461,43050,74850,32829,70550,19895,12113,169629,35262,81693,63916,39673,150809,95307,92744,105152,143740,104325,63928,2838
Indonesia,Sulawesi Tenggara,Kendari,30,26902,17003,17311,-308,-1.144896290238644,0,1099,133,143,90,166,82,179,55,30,462,96,227,190,126,475,294,270,288,374,299,180,3686315,217,31530,34591,23472,40806,17906,38417,10852,6607,92455,19213,44501,34779,21476,81147,51529,50254,57150,77858,56463,34617,6758245,57805,63417,43032,74811,32829,70431,19895,12113,169500,35223,81585,63761,39373,148769,94471,92132,104775,142740,103515,63465,2839
Indonesia,Sulawesi Tenggara,Kendari,50,26902,15848,16225,-377,-1.4013827968180803,0,1099,131,141,88,161,81,174,53,29,451,95,221,184,116,433,268,254,275,347,274,171,3560881,225,31311,34335,23271,40308,17807,37914,10719,6555,91297,19132,43891,34025,20409,76540,48582,48411,55647,74816,53679,33575,6528281,57404,62948,42663,73898,32646,69510,19652,12018,167377,35076,80466,62380,37417,140324,89067,88754,102019,137163,98411,61555,2840
